id,name,artist,release-date,release-country,duration,label,genre,tracks
lastFM_652,Turn Up The Music (The Remixes),Dr. Baker,,,,,,[]
lastFM_654,Black Album,L.S.G.,,,3212,,,"['The Train of Thought V 0.9', 'The Train of Thought V 1.1', 'Go Fishing', 'Rotation', '88', 'Hellfire', 'Deep Blue']"
lastFM_666,Vessel / Fragment,Black Sun Empire,,,0,,,"['Vessel', 'Fragment']"
lastFM_673,[explicit] Whitehouse Classics - Volume 2,Remarc,,,,,,[]
lastFM_676,Spiritually Speaking,Blaze,,,7375,,,"['Melodies of Love', 'If You Should Need a Friend', 'Breathe', 'All That I Should Know', 'Gloria Muse (The Yoga Song)', 'So Special', 'Do You Remember House?', 'Good Life', 'Wishing You Were Here', 'Elevation', 'Where You Are', 'How Deep Is Your Love', 'I Think of You', 'Black Byrd Interlude / Spiritually Speaking', 'Elements of Life', 'We Are One', 'Roots Interlude', 'We Are One (Bonus Track)', 'Black Byrd', 'Black Byrd Flying Free', 'World Peace']"
lastFM_697,Belong,Spooky,,,1917,,,"['Belong (Radio Mix)', 'Belong (Echospace Mix)', 'Belong (Splinter Mix)', 'Belong (Flangescopic Dub)', 'Belong (Echospace Dub)']"
lastFM_699,Goblin 101,MAT101,,,294,,,['Goblin 101']
lastFM_704,[explicit] Madstock...The Continuing Adventures Of Bubblecar Fish,Candy F.,,,,,,[]
lastFM_720,Surrender Yourself,T. Daou,,,,,,[]
lastFM_733,ElectroniCAT,Electronicat,,,1807,,,"['Hot Spectrum', 'Twilight', 'Le Petit Homme Vert', 'Salooncore', 'Wawawa', 'Blob Me Babe']"
lastFM_739,[explicit] Monster,L. People,,,2065,,,"['Monster (Original Instrumental)', ""Monster (Sebastien Leger's Monster Remix)"", ""Monster (Sebastien Leger's Monster Dub)"", 'Monster (Cricco Castelli Remix)', 'Monster (Kidstuff Take the Helm)', 'Monster (Liquid Metal Mix)']"
lastFM_740,Purple,Yantra,,,,,,[]
lastFM_755,Jazz Ascension,9. North,,,1281,,,"['Jazz Ascension (Red Soul Mix)', 'Jazz Ascension (Red Dub)', 'Jazz Ascension (Hard Dub)', 'Jazz Ascension (Washapella)']"
lastFM_760,Vessels,Sidhe,,,,,,[]
lastFM_809,Singles 8185,Depeche Mode,,,4185,,,"['Dreaming of Me', 'New Life', ""Just Can't Get Enough"", 'See You', 'The Meaning of Love', 'Leave in Silence', 'Get The Balance Right', 'Everything Counts', 'Love In Itself', 'People Are People', 'Master and Servant', 'Blasphemous Rumours', 'Somebody', 'Shake the Disease', ""It's Called a Heart"", 'Photographic (Some Bizzare Version)', ""Just Can't Get Enough (Schizo mix)""]"
lastFM_817,- new - Spirit in Your Soul EP,Weekender,,,1729,,,"['Spirit in Your Soul (Toasted Mix)', 'Spirit in Your Soul', 'Polite Request', ""Groper's Delight""]"
lastFM_819,Homeworks,Move D,,,,,,[]
lastFM_822,Daydreams / Brutal,Greedy Fingers,,,1301,,,"['Daydreams (feat. Cage)', 'Daydreams (Instrumental)', 'Six Times', 'Brutal Styles (feat. Necro)', 'Brutal Styles (Instrumental)', 'Gotham']"
lastFM_833,the fragile soul,Steve Law,,,,,,[]
lastFM_855,I'm Warning You,Souxsoul,,,,,,[]
lastFM_869,Placement Issues,Sybarite,,,3431,,,"['Engaged', 'Second Cities', ""Without Nothing I'm You"", 'Otonomy', 'Without Engagement  [E*Rock Remix]', 'Lapsong', 'Unforced Force of the Truth', 'Accumulus', 'Square One', 'the sweep', 'Inivisible Magnetic Missive', 'Meusic', 'Identity #2']"
lastFM_874,Fallen Star EP,Infusion,,,,,,[]
lastFM_875,Brown Sugar / Byzantium,D. Space Nine,,,739,,,"['Brown sugar', 'Byzantium']"
lastFM_877,Cream of the Second Coming,Whitehouse,,,2207,,,"['Thank Your Lucky Stars', ""I'm Coming Up Your Ass"", 'Dom', 'Avisodomy', 'The Second Coming', 'The 150 Murderous Passions', 'Death Penalty', 'Shitfun (remix)', ""My Cock's on Fire""]"
lastFM_879,D'Arcangelo -  Broken Toys' Corner,D'Arcangelo,,,2000,,,"['N-tower', '5005', 'Geo Ride', 'Tetax', 'Topic and U', 'No-ia', 'X59', 'Mitrum 7', 'Flatcalm']"
lastFM_882,Welcome To The Future,Gemini,,,,,,[]
lastFM_883,Spirit of,Talk Talk,,,2453,,,"['The Rainbow (1997 - Remaster)', 'Eden (1997 Digital Remaster)', 'Desire (1997 Digital Remaster)', 'Inheritance (1997 Digital Remaster)', 'I Believe In You (1997 Digital Remaster)', 'Wealth (1997 - Remaster)']"
lastFM_884,Hot Spot (Girls  The Window) / Delicious,Alexander K.,,,,,,[]
lastFM_890,Electronic Dream,Exzakt,,,935,,,"['electronic dream', 'sleeping with the enemy', 'Vox Box']"
lastFM_901,Not Promised Tomorrow / Flame Surfacing,Vector B.,,,865,,,"['Not Promised Tomorrow', 'Flame Surfacing']"
lastFM_904,Supernatural,Kim English,,,,,,[]
lastFM_909,Feel the Drums,D. Sgarbi,,,,,,[]
lastFM_924,K. Mosh -  Dynamo,K. Mosh,,,4385,,,"['Across the Universe', ""Crawford's Theme 1"", 'The Fire This Time', 'Hectic', 'Lifelines', 'Suicide', ""Crawford's Theme 2"", 'Kate Mosh', 'Manic', 'Genesis', 'Dynamo', 'Solar Death']"
lastFM_925,[explicit] Big City Voodoo,upsilon,,,,,,[]
lastFM_930,The Conspiracy Trip,Illuminatus,,,,,,[]
lastFM_936,Never Let Go,Hyper G. Go,,,0,,,"['Never Let Go (Global mix)', 'Never Let Go (Mukkaa mix)', 'Never Let Go (88 dub)']"
lastFM_958,Unknown Species / Spacetime Continuum,Magnetex,,,,,,[]
lastFM_966,Energy From The Outside,Mark Van Dale With Enrico,,,,,,[]
lastFM_984,More Tears,A. Lynn,,,,,,[]
lastFM_986,Future Classics Of The Recent Past,GTO,,,,,,[]
lastFM_988,Bengali Bantam Youth Experience!,Black Star Liner,,,2479,,,"['Sita D', 'Swimmer', 'Low BMW', ""Gurdeep's Yellow Funk"", 'Superfly and Bindi', 'Pink Rupee', 'Ethnic Suicide of the Volga Boatmen', 'Inder Automatic', 'Khaatoon', 'Silvini', 'Dark Shadow', 'Intafada Powder-Line']"
lastFM_991,Squareface / Leviathan,Oska,,,,,,[]
lastFM_996,ReLoad  Russian Trance,PPK,,,,,,[]
lastFM_997,We Are Experienced,A. Active,,,2501,,,"['Wanna-Na', 'Meteoroid Dub', 'Ala-Mecka-Bickally Dub', 'Burning The Midnight Lamp (Live Version)', 'Auditory Nerve Declaration', 'Space Children', 'Free The Marijuana (New Mix)', 'Wanna-Na Dub']"
lastFM_999,[explicit] Take Me to Your Leader,Hanzel u. Gretyl,,,732,,,"['Take Me To Your Leader (Radio Edit)', 'Take Me To Your Leader (Album Version)', 'Take Me To Your Leader (Remix)']"
lastFM_1002,Neither Work  Leisure,Truant,,,3749,,,"['The Life Cycle', 'Neither Work Nor Leisure', 'Song of a City', ""Parent's Evening"", 'Purple Haze', 'Dope People', 'Economy Airlines', 'Time Of The Ape', 'Afro Bandwagon', 'Rifle Range', 'Changed Mind']"
lastFM_1004,Relapse,Gridlok,,,,,,[]
lastFM_1009,Disco Tragedy,Brian Damage,,,,,,[]
lastFM_1011,Get Ready for,2 Unlimited,,,724,,,"['Get Ready for This (orchestral mix - edit)', 'Get Ready for This (rap version - edit)', 'Get Ready for This (Orchestral mix)']"
lastFM_1017,Album: Spirit of Ibiza,Mystic,,,,,,[]
lastFM_1020,I Surrender,Rosie Gaines,,,,,,[]
lastFM_1028,Dangerous,Krafty K.,,,,,,[]
lastFM_1029,- new - Daydream,LDC,,,,,,[]
lastFM_1031,Purple  EP,Kerri Chandler,,,,,,[]
lastFM_1033,Punisher -  beyond the mind's ear,Punisher,,,,,,[]
lastFM_1037,The  Universe,Synectics,,,4041,,,"['The Final Moment', 'Into The Unknown', 'Zycoon', 'Free Sphere', 'Untitled', 'Red Clouds', 'Synergetic 2', 'Natural']"
lastFM_1041,Life From The Outside,Bloq,,,2983,,,"['view from underwater', ""so what's stopping you?"", 'unchewable snack', 'ginger sorbet', ""librarian's limit"", 'sunrise in bulwara', 'Picnic', 'Modulove', 'i wanna break with you', 'pong', 'Torricellian Vacume', 'stolen library books']"
lastFM_1042,Life After Death EP,Tretek,,,,,,[]
lastFM_1051,Ibiza Sunrise,Labworks,,,,,,[]
lastFM_1056,- new - Experience EP,J. McDuphrey Experience,,,615,,,"['Experience', 'Fifty Eight', 'Solar Waves', 'Song For Airto', 'Parallel Worlds', 'Tomorrow, Yesterday', 'Flowers of Life']"
lastFM_1058,Purple,Crustation,,,1684,,,"['Purple (7"" Master)', 'Purple (A Tribe Called Quest Edit)', ""Purple (La Femme D'Argent Mix)"", 'Purple (A Tribe Called Quest Mix)', 'Purple (12"" Master)', 'Purple (Mr. Scruff Mix)']"
lastFM_1067,Get Ready to the,Dada,,,,,,[]
lastFM_1074,The Broken Sequencer,Kagami,,,3375,,,"['Pyon Pyon (Short Edit)', 'hyper wheels', 'CUTTING GUITAR', ""ELEFUNTS' DISCO"", 'Beat Bang Blue (Album Edit)', 'beat bang robo', 'Y (Short Edit)', 'filter house music', 'BMX (Album Edit)', 'world cup']"
lastFM_1075,D. Club -  Drums Are Dangerous,D. Club,,,1418,,,"['Drums Are Dangerous (Psychic Joke mix)', 'Drums Are Dangerous (303 Invades Seattle mix)', 'Drums Are Dangerous (Psychotic Interference mix)', 'Oscillate and Infiltrate (23 Steps to Heaven mix)']"
lastFM_1076,Album: The Contract / Diamonds,D.O.P.E.,,,,,,[]
lastFM_1091,LoonyChip Classics,Bobvan,,,,,,[]
lastFM_1098,Trilogy  Two Lone Swordsmen,Ganger,,,,,,[]
lastFM_1100,On And On (Fears Keep On),Decadance (.,,,,,,[]
lastFM_1103,Influences,davaNtage,,,3493,,,"['Faceless Faker', 'Target', 'Slaves', 'Decadence (feindflug remix)', 'Faith', 'American Resistance', 'Dying Sphere', 'The Death Of Thule', 'The Passenger', 'Middling', 'Winterdogs', 'Deceit']"
lastFM_1104,D. Slip -  Empire Digital Ghetto,D. Slip,,,,,,[]
lastFM_1110,Anxiety,Pain Station,,,3319,,,"['Empty', 'Vagrant', 'Alone', 'Perversion', 'Closer to the Edge', 'Feed Me', 'Hate', 'Dying', 'Consumed', 'Into My Brain']"
lastFM_1117,Nowhere,Pantha du Prince,,,1812,,,"['Lauter', 'Butan', 'bleiben', 'Eden']"
lastFM_1122,Dreamland Idle,Joseph Nothing,,,2456,,,"['Dreamland Geist Orchestra', 'Icon', 'Wind May Blows Nobody', 'Still', 'Spiral Cloud', 'Skinny Land', 'March of the D.I.O.', 'Exhausted Machine Island', 'The Incredible Journey in My Flying Saucer', 'Secret Calm Life', 'Its Next Step Toward Nothing', 'Yesterday Evening', 'Or', 'Underground CafÃƒÂ©', 'Blind Theme for All']"
lastFM_1124,Suffer  Consequences),Rochelle F.,,,,,,[]
lastFM_1142,Broken Mind EP,P. Damage,,,,,,[]
lastFM_1144,Album: The Trouble Maker,Roberta Kelly,,,,,,[]
lastFM_1148,Perfect State,S. Barons,,,,,,[]
lastFM_1152,Fu-Tourist -  Big Trouble,Fu-Tourist,,,,,,[]
lastFM_1153,No More Tears (Enough Is Enough),Barbra Streisand,,,,,,[]
lastFM_1156,[explicit] Future Primitives,Intermix,,,4103,,,"['Mantra', 'Lost Tribe', 'Telekinetic Warriors', 'Solar Temple', 'Sonic Ritual', 'Seeds of Harmony', 'Blackhole Amizon', 'Ceremonial Chant']"
lastFM_1165,Acid Blain / The  (Remixes),D.Diggler,,,985,,,"['Acid Blain (Alexander Kowalski Remix)', 'The Radiator (Paul Brtschitsch Remix)']"
lastFM_1173,Spiritchaser,DJ Swam,,,,,,[]
lastFM_1178,Employment,N. Thomas Windham,,,2256,,,"['Employment Patterns 1', 'Employment Patterns 2', 'Employment Patterns 3', 'Employment Patterns 4']"
lastFM_1179,Lights o. Euphoria -  Beyond Subconsciousness,Lights o. Euphoria,,,2477,,,"['Loose Gravitation (Intro)', 'Injustice', 'Broken Wings', 'For Better for Worse', 'Show Me Your Tears', 'Druganthem (lie mix)', 'Show Me Your Tears (Apoptygma Berserk vs. Industrial Heads remix)', 'Injustice (LeÃƒÂ¦ther Strip remix)', 'Sacred (Digital Factor remix)', 'Loose Gravitation (Outro)']"
lastFM_1189,The Purple,Freezepop,,,622,,,"['Robotron 2000', 'Tracey Gold', 'Vacation']"
lastFM_1191,"Get Up, Feel The Music",P. Network,,,,,,[]
lastFM_1195,Replicant,Sugizo,,,3753,,,"['Metaphysical Missing (Grooverider remix)', 'Archetype of Kannon (Hip Optimist remix)', 'Replicant Deliver (Peshay remix)', 'Michael in the Cage (Source Direct remix)', 'Shadows of the Chemical (Fabio remix)', 'Replicant Lucifer (Dillinja remix)', 'Replicant Prayer (Lemon D remix)', 'Next Dimension Beauty (808 State remix)', ""Shut Up 'n Prayer (Konitang remix)"", 'Like a Gold le Fou (Artemis remix)']"
lastFM_1200,Deuter -  Land of Enchantment,Deuter,,,3344,,,"['Pierrot', 'Maui Morning', 'Silver Air I', 'Waves and Dolphins', 'Santa Fe', 'Celestial Harmony', 'Silver Air II', 'Petite Fleur', 'Wind of Dawn', 'Peru le Peru']"
lastFM_1205,I. Caesar -  La Musica Electronica,I. Caesar,,,3563,,,"['La Musica Electronica 2001', 'Silencio', 'Sintetica', 'Calma', 'Take 1', 'Caesar Plays', 'La Melodia', 'Da Machine', 'Are U Afraid of My Eyes', 'La Musica Electronica', 'Silenco (Love Design Remix)', 'La Melodia (Love Design Remix)', 'Calma (Showcase Edit)']"
lastFM_1210,Outta Nowhere EP,Perquisite,,,,,,[]
lastFM_1213,Lullaby,Vampire Rodents,,,3377,,,"['Tracobite', 'Catacomb', 'Crib Death', 'Dogchild', 'Tremulous', 'Lullaby Land', 'Dervish', 'Scavenger', 'Exuviate', 'Akrotiri', 'Toten Faschist', 'Nosedive', 'Hubba Hubba', 'Cartouche', 'Awaken', 'Raga Rodentia']"
lastFM_1216,Star Time,J. Brown,,,14887,,,"['Why Do You Do Me', 'Try Me', 'Bewildered (1960 Album Version)', ""I'll Go Crazy"", ""I Know It's True"", 'Think', ""Baby You're Right (Alternate Take)"", 'Night Train', ""I've Got Money"", ""I Don't Mind (Live At The Apollo Theater/1962)"", 'Prisoner Of Love', 'Out Of The Blue (Alternate Take)', 'Out Of Sight', 'Grits', 'Maybe The Last Time', ""It's A Man's World (1991 Box Set Version (Stereo))"", 'I Got You (I Feel Good) (1966 Album (Stereo))', ""Papa's Got A Brand New Bag (Complete Take (Parts 1, 2 & 3))"", ""Papa's Got A Brand New Bag (Part 1)"", 'I Got You (I Feel Good)', ""Ain't That A Groove (1991 Box Set Version)"", ""It's A Man's, Man's, Man's World (Single Version (Mono))"", ""Money Won't Change You (1991 Box Set Version (Complete Version))"", ""Don't Be A Dropout (1991 Star Time Version)"", 'Bring It Up (Hipsters Avenue) (1991 Star Time Version)', 'Let Yourself Go (1991 Star Time Version)', 'Get It Together (Parts 1 & 2)', ""I Can't Stand Myself (When You Touch Me), Pt. 1"", ""I Got The Feelin'"", ""Say It Loud - I'm Black And I'm Proud (Pt. 1)"", 'There Was A Time (Live (1968/ Dallas Memorial Auditiorium))', ""I Don't Want Nobody To Give Me Nothing (Open Up The Door, I'll Get It Myself) (Part 1 & 2)"", 'Mother Popcorn (Part 1 & 2)', 'Get Up I Feel Like Being A Sex Machine (Parts 1 & 2)', 'Super Bad (Stereo Mix)', ""Talkin' Loud And Sayin' Nothing (1991 Extended Version)"", 'Get Up, Get Into It, Get Involved (Stereo Mix)', 'Soul Power (Parts 1 & 2) (Part 1 & 2 Stereo Mix)', ""Medley: Brother Rapp/Ain't It Funky Now (Live (Olympia Theatre, Paris France))"", 'Hot Pants Pt. 1 (She Got To Use What She Got To Get What She Wants)', ""I'm A Greedy Man (Part 1)"", 'Make It Funky (Part 1, Single Version (Mono))', ""Intro/ It's A New Day (So Let A Man Come In And Do The Popcorn) (Live At The Apollo Theater/1971)"", 'I Got Ants In My Pants, Part 1', 'There It Is (Part 1)', 'Public Enemy #1 (Part 1)', 'Get On The Good Foot (Single Version (Mono))', 'I Got A Bag Of My Own', 'Doing It To Death', 'The Payback', ""Papa Don't Take No Mess (Part 1)"", 'Stoned To The Bone - Part 1', 'My Thang (1991 Undubbed Mix)', 'Hot (I Need To Be Loved Loved Loved Loved)', 'Get Up Offa That Thing / Release The Pressure (1991 Edit)', 'Body Heat, Part 1', ""It's Too Funky In Here"", 'Rapp Payback (Where Iz Moses)', 'Unity, Part 1']"
lastFM_1217,The Best Belong Together,B.V.S.M.P.,,,,,,[]
lastFM_1219,Pretending To Be Fearless,Aidan Baker,,,3208,,,"['Sunn', 'The Dog Sleeps Oblivious in the Den', 'Pretending to be Fearless', 'A Small, Neat Wound', '[untitled]']"
lastFM_1228,Traveller,Fusion 808,,,,,,[]
lastFM_1230,Another,Colours,,,381,,,"['Original Mix', 'Wally Lopez Weekend Remk']"
lastFM_1233,Hypnotize,High O. Love,,,,,,[]
lastFM_1234,Electronica,DJ Trippy,,,2957,,,"[""Let's Trip"", 'Picture Postcard', 'Open Your Mind', 'Burning Out', 'Hit Me', 'Herion Chic', 'This Is My House', 'Yo!', 'Negativity', 'The Declaration', 'Self Trancendence']"
lastFM_1240,X-Girlfriend,E. Amador,,,,,,[]
lastFM_1241,the music that i live,Marcho,,,1744,,,"['jugendliebe', 'Minimalistic Silence', 'Roof-deck (Strictly Instrumental Version)', 'Pop-Ular']"
lastFM_1245,Gentleman of,Jadell,,,898,,,"['The Organisation', 'Brand New Sound', 'Space Bed', 'Before the Fall', 'The Sure Shot', 'Mother Otherness', ""I'm With You""]"
lastFM_1247,Bring It On,Modaji,,,,,,[]
lastFM_1249,*popular* Lords of the Dance,Ratpack,,,,,,[]
lastFM_1250,Discovery E.P.,Syzygy,,,,,,[]
lastFM_1253,Broken Folk Funk Latin,G. Peterson,,,3613,,,"['Kovin lentaen kotin kaipllan', 'All Things to All Men', 'Come as You Are', 'Come Alive', 'Where Have They Gone', 'Mood Swing', 'Destiny', 'Unclaimed', 'Sweet Child', 'Twist', 'Left Hand Jazz', 'Touched My Soul']"
lastFM_1255,Temple On Every Street,Doctor L.,,,3217,,,"[""Tu Mets 'le signe du singe'"", 'Time slips away', 'The Wheel Turns', 'The give away box', 'I got so much trouble to see', 'Liquid Blue', 'Coffee pot', 'Touch the sky', 'Mountains (will never surrender)', 'Interrupting the ceremony', 'Lost in da Machine', 'Temple on every street']"
lastFM_1256,Sungods -  Ascension,Sungods,,,,,,[]
lastFM_1264,Experience,York,,,3477,,,"['Awakening (Still the remix)', 'Fields of Love (Dubmix) ATB vs. York', 'OTB (On the Beach) (original version)', 'Hearts', 'Kiss the Sky', 'Heavy Mental', 'Reachers of Civilisation', 'Awakening (Quake remix radio edit)', 'Farewell to the Moon (Watergate remix radio edit)']"
lastFM_1286,Secret Frequencies /,A. Kinetic,,,,,,[]
lastFM_1290,Beyond,Incisions,,,,,,[]
lastFM_1291,Visions Of,Forcefield,,,,,,[]
lastFM_1297,Halcyon,Idyl,,,1190,,,"['At the waters edge', 'Relentless Awakening', 'Coerce', 'In the Silence of...', 'Belief (restive)']"
lastFM_1300,Ultraviolence,SKF,,,,,,[]
lastFM_1306,Out Of The Woods,Seelenluft,,,2724,,,"['L.A. Woman', 'Manila', 'Bob Grande', 'Echokiller', 'Aircondition', 'Boobsie and Pepsy', 'Dancing Grandma', 'Piano J', 'The Evil Frog', 'Yoa Gongla', 'Goodnite Bob']"
lastFM_1314,Up All Night (Won't Make the Gym),Superstars of Rock,,,,,,[]
lastFM_1315,Hope Classics Volume 1,L. Alexander,,,,,,[]
lastFM_1322,- new - Waking Up The World,T. Dancers,,,441,,,"['Waking Up the World', 'Step 2', 'Batty Beats']"
lastFM_1325,Point Blank / Surrender In,Embee,,,,,,[]
lastFM_1328,The Man Who Lived Underground,Freaks,,,3053,,,"['The Man Who Lived Underground', 'The Washing Machine (Short Spin Excerpt)', 'Weaver-Lude', 'Telefunken', 'Where Were You When The Lights Went Out?', 'Hang Up Your Hang-Ups', 'Fix It', ""The Creeps (You're Giving Me)"", 'Psycho-Delia', 'Switchin Channels', 'Lovehate', ""80's Throwback"", 'Nyce & Slo', ""He's Angry"", ""What's The Point?"", 'Time', 'Blam (The New Jam)']"
lastFM_1332,Warning,A.K.A.,,,,,,[]
lastFM_1335,Nylon Coverin' Body Smotherin',Nurse W. Wound,,,,,,[]
lastFM_1342,Icarus (Angel Dust),Ledge,,,,,,[]
lastFM_1345,Still Life  Numerical Analysis,Terre Thaemlitz,,,1226,,,"[""Still Life With Numerical Analysis (Ultra-Red's Numbers Remix)"", ""Still Life With Numerical Analysis (Ultra-Red's Sex Panic Summit Remix)""]"
lastFM_1348,Obscura,Yamo,,,,,,[]
lastFM_1353,Rockin' to the Music,Black B.,,,838,,,"[""Rockin' To The Music (Organ Mix)"", ""Rockin' To The Music (Lelewel Freak Mix)"", ""Rockin' To Music (Acapella)""]"
lastFM_1355,Zone (Millennium Remixes),2. Unlimited,,,1628,,,"['Twilight Zone (DJ Jean edit)', 'Twilight Zone (Dj Jean Club Mix)', 'Twilight Zone (DJ Jean Dub)', 'Twilight Zone (Delvino Remix Edit)', 'TWILIGHT ZONE (Sharp ""Maniac"" Mix)']"
lastFM_1375,Electronic Underground,Megaptera,,,3650,,,"['Electronic Underground, Part I', 'Electronic Underground, Part II', 'Metal Blaster', 'Megaptera Theme', 'Hypnotic FEar', ""Someone's At The Door"", 'Power Vibrations', 'Last Machinery']"
lastFM_1378,Issues,Grand P.,,,945,,,"['Issues (clean remix)', 'Issues (dirty remix)', 'Issues (album dub)', 'Baby Mama Drama']"
lastFM_1392,Outside World (Remixes),Sunbeam,,,,,,[]
lastFM_1394,Voodoo,Sonar,,,967,,,"['Cosmic Rays (MSB Remix)', 'Shadow To Catch', 'Orkid']"
lastFM_1397,Deluxe Soundsystem,Dynamite D.,,,2646,,,"['Intro', 'Wie jetzt', 'Samy Deluxe Pt.2', 'GrÃƒÂ¼ne Brille', 'Blow Shit Up', 'Eigentlich', 'DD im Haus', 'Boom', 'Lots of Signs', 'Instinkt', 'Meilenstein', 'Deluxe Soundsystem', 'Zap Zap', 'Bis dato']"
lastFM_1399,The Eternal Flame,Skin Up,,,761,,,"['The Eternal Flame', 'Roadster']"
lastFM_1401,O.N.O -  six month at outside stairs,O.N.O,,,2200,,,"['Spasmodic', 'Nanostorm', 'Narrowboat', 'K R K', 'Demand', 'Spasmodif', 'Ereticent']"
lastFM_1411,Blackout,L. Louis,,,,,,[]
lastFM_1419,When  We Belong?,SK Radicals,,,2558,,,"['I Belong (reprise)', 'Evolution', 'On the Street', 'Bit Bomb Funk', 'In Pursuit of Trane', ""Reachin' 4 da Farside [Misa Negra Remix]"", 'On the Street [Volcov 4-4-2 Remix]', 'Evolution [Fini Dolo Remix]', 'I Belong', 'Baduski']"
lastFM_1426,Thought for Food,The Books,,,1850,,,"['Enjoy Your Worries, You May Never Have Them Again', 'Read, Eat, Sleep', 'All Bad Ends All', 'All Our Base Are Belong to Them', 'Thankyoubranch', 'Mikey Bass', 'Excess Straussess', 'Getting the Done Job', 'A Dead Fish Gains the Power of Observation', 'Deafkids']"
lastFM_1428,Go Go Dynamo,Cleo,,,,,,[]
lastFM_1434,*popular* Hypnotize,R. Rivera,,,,,,[]
lastFM_1437,Conception Vessel,Steve Mason,,,4002,,,"['Vessel of Conception', 'Conception Vessel', 'Acufunk', 'Brilliant for You Psychologically', 'Looks Like Another Fine Day', 'Touch the Sun', 'Outer Frontier Gate', 'Double Wobble Trouble (Intro edit)', 'What do You do for Fun?', 'Toads', 'Forbidden Pleasures', 'Brain Train (State Control mix)', 'Tiger Balm Tantrums', 'Conception Vessel Reprise']"
